Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
1.4568164348602295,0.5696412808501451,-0.0015164703624350184,6.546968926925534,0.012516169259546572,25.636363636363633,stance_phase
1.4690823554992676,0.5696982506752125,5.6972673843636024e-05,6.567048982412781,0.03585617538743602,26.18181818181818,stance_phase
1.481058120727539,0.5697552261978324,0.006353245856968948,6.618681277700406,0.06797490355653801,26.727272727272727,stance_phase
1.4884600639343262,0.5824047423891504,0.015799227007601835,6.702998789525857,0.10972166360084046,27.27272727272727,stance_phase
1.5002515316009521,0.601353680213036,0.02105000563713627,6.838124604902087,0.117981591505957,27.818181818181817,stance_phase
1.5089287757873535,0.624504753663423,0.018954614619647536,6.938961972537771,0.15169085717050512,28.36363636363636,stance_phase
1.518817663192749,0.6392629094523311,0.017384123054782874,7.141506319243097,0.25553901204665896,28.909090909090907,stance_phase
1.529043197631836,0.6592729997729887,0.019487136952549,7.450039996631089,0.2600922173566427,29.454545454545453,stance_phase
1.5421550273895264,0.6782371833574291,0.018966076895435335,7.661690753956383,0.19825225358677523,29.999999999999996,stance_phase
1.5507793426513672,0.6972051535638594,0.012144130778939277,7.8465445038046395,0.25018802300084575,30.545454545454543,stance_phase
1.5622007846832275,0.7025254449153077,0.010571908919308981,8.162066799958074,0.27310014794431536,31.09090909090909,stance_phase
1.5709278583526611,0.7183489714024773,0.0147747826580088,8.39274479969327,0.2538102132143596,31.636363636363633,stance_phase
1.5823554992675781,0.7320750102313253,0.013727407977541628,8.669687226386793,0.23557845411853684,32.18181818181818,stance_phase
1.5915822982788086,0.7458037873575606,0.012154347095927276,8.863901707930344,0.1281427292902615,32.72727272727273,stance_phase
1.6008236408233643,0.7563837044231798,0.012682247406587965,8.925972684967316,-0.0016083213687982933,33.27272727272727,stance_phase
1.6131632328033447,0.7711682821707365,0.013735309509602223,8.860685065192747,-0.010398545690484262,33.81818181818181,stance_phase
1.6250145435333252,0.7838543234423843,0.01373815429176467,8.905175593586348,0.04092557886816728,34.36363636363636,stance_phase
1.6323342323303223,0.7986445907542659,0.0126898360843678,8.942536222929082,0.04914094750601983,34.90909090909091,stance_phase
1.6426668167114258,0.8092339956111199,0.00953940156233457,9.003457488598388,-5.928325082571462e-05,35.45454545454545,stance_phase
1.6526007652282715,0.817723393878935,0.010592570172033855,8.94241765642743,-0.10610313212970457,36.0,stance_phase
1.6630432605743408,0.8304191359551876,0.013748276278088944,8.791251224338978,-0.15985310289036825,36.54545454545454,stance_phase
1.6738123893737793,0.8452199464351129,0.00901973105500603,8.622711450646694,-0.16759664611411385,37.090909090909086,stance_phase
1.684075117111206,0.8484585980651996,0.004816189613724986,8.45605793211075,-0.15457751043479284,37.63636363636363,stance_phase
